child_id,group,question_id,question_type,shown_letters,target_letter,selected_letter,correct,response_time_ms
228,non-dyslexic,q17,same_different,"m,m",same,same,1,1402
404,non-dyslexic,q100,same_different,"q,b",different,different,1,811
691,dyslexic,q75,same_different,"p,u",different,different,1,2028
243,dyslexic,q79,matching,"q,d,u",u,p,0,2376
287,non-dyslexic,q74,same_different,"m,m",same,same,1,1136
569,non-dyslexic,q49,same_different,"d,d",same,same,1,1087
512,dyslexic,q81,matching,"p,m,n",p,p,1,2148
62,dyslexic,q33,matching,"q,n",n,n,1,1911
571,non-dyslexic,q33,matching,"p,n",p,p,1,1395
800,dyslexic,q42,matching,"b,q,m",q,q,1,2416
890,dyslexic,q44,matching,"u,b,n",u,u,1,1802
669,dyslexic,q35,matching,"n,m,u",m,m,1,1593
129,non-dyslexic,q85,matching,"d,u",u,u,1,986
562,dyslexic,q99,matching,"p,m",p,p,1,2452
317,dyslexic,q95,matching,"d,m",d,d,1,2170
882,non-dyslexic,q61,matching,"m,q,d",d,d,1,1428
767,non-dyslexic,q73,matching,"p,q,m",p,p,1,1330
375,non-dyslexic,q20,matching,"p,u",u,u,1,1496
489,dyslexic,q99,matching,"u,b",b,b,1,2446
448,dyslexic,q21,matching,"p,b",b,b,1,2124
820,non-dyslexic,q89,matching,"q,d,b",q,q,1,1076
467,non-dyslexic,q35,matching,"d,b",d,d,1,976
276,dyslexic,q57,same_different,"d,d",same,same,1,1857
320,non-dyslexic,q64,matching,"p,b",p,p,1,1219
557,non-dyslexic,q25,matching,"b,n",b,b,1,1316
756,non-dyslexic,q26,matching,"q,u",u,d,0,1033
960,non-dyslexic,q16,matching,"d,p,b",b,b,1,975
649,non-dyslexic,q2,same_different,"u,p",different,different,1,1050
993,dyslexic,q89,matching,"p,b",p,p,1,1668
634,dyslexic,q98,same_different,"b,p",different,different,1,2237
129,non-dyslexic,q41,matching,"b,n",n,n,1,1001
921,dyslexic,q91,matching,"d,m,u",u,u,1,2268
282,non-dyslexic,q77,same_different,"b,b",same,same,1,1207
376,non-dyslexic,q100,matching,"m,p",m,m,1,1032
991,non-dyslexic,q50,same_different,"m,m",same,same,1,1171
420,non-dyslexic,q15,same_different,"m,m",same,same,1,977
895,dyslexic,q14,matching,"m,n",n,n,1,2097
719,non-dyslexic,q7,matching,"b,d",d,b,0,1442
63,dyslexic,q96,matching,"u,m",m,m,1,2169
855,dyslexic,q28,same_different,"b,b",same,same,1,1731
673,dyslexic,q81,same_different,"m,n",different,different,1,2347
591,dyslexic,q59,matching,"m,q",q,q,1,2099
454,non-dyslexic,q41,matching,"u,n,q",q,q,1,1190
559,dyslexic,q99,matching,"q,b,n",b,b,1,1964
912,dyslexic,q39,same_different,"d,d",same,different,0,2176
942,non-dyslexic,q72,same_different,"b,b",same,same,1,1164
911,non-dyslexic,q30,matching,"m,q",m,m,1,1255
178,non-dyslexic,q89,same_different,"m,m",same,same,1,1487
81,non-dyslexic,q99,matching,"u,b,d",d,d,1,973
797,non-dyslexic,q7,matching,"m,u,d",u,u,1,1065
52,non-dyslexic,q51,matching,"d,q",q,q,1,984
345,dyslexic,q74,same_different,"m,m",same,same,1,2042
715,dyslexic,q18,matching,"q,n,m",q,q,1,2287
253,dyslexic,q35,matching,"b,n",n,n,1,1804
329,dyslexic,q84,same_different,"u,u",same,same,1,2354
639,dyslexic,q6,same_different,"d,d",same,different,0,2294
116,non-dyslexic,q32,same_different,"u,u",same,same,1,991
461,non-dyslexic,q43,same_different,"n,n",same,same,1,1204
495,non-dyslexic,q19,same_different,"q,m",different,different,1,1104
62,dyslexic,q90,matching,"b,q",q,q,1,2502
369,non-dyslexic,q3,matching,"d,q,m",m,m,1,1247
888,non-dyslexic,q12,same_different,"d,m",different,different,1,832
254,non-dyslexic,q40,matching,"b,p",p,p,1,1169
514,dyslexic,q8,matching,"d,u,p",u,u,1,1675
392,non-dyslexic,q87,same_different,"q,d",different,different,1,1273
338,non-dyslexic,q17,same_different,"n,d",different,different,1,1042
317,non-dyslexic,q68,same_different,"q,d",different,different,1,1042
70,non-dyslexic,q93,same_different,"d,p",different,different,1,1025
327,non-dyslexic,q53,matching,"d,u,b",d,d,1,1228
581,non-dyslexic,q77,same_different,"d,d",same,same,1,1322
515,non-dyslexic,q61,matching,"q,d,n",q,q,1,1413
993,dyslexic,q35,matching,"u,d",u,u,1,2489
888,non-dyslexic,q89,matching,"q,u",q,q,1,1373
321,dyslexic,q96,same_different,"m,m",same,different,0,1505
532,non-dyslexic,q95,same_different,"m,q",different,different,1,898
299,non-dyslexic,q39,matching,"p,m,b",b,b,1,1063
850,non-dyslexic,q12,same_different,"d,m",different,different,1,1038
424,dyslexic,q4,same_different,"q,m",different,same,0,2419
93,dyslexic,q89,same_different,"n,n",same,same,1,2022
372,dyslexic,q91,matching,"q,m",m,m,1,1659
580,non-dyslexic,q20,same_different,"u,u",same,same,1,1307
317,non-dyslexic,q58,matching,"d,u",d,d,1,1062
470,non-dyslexic,q64,same_different,"m,m",same,same,1,1403
420,non-dyslexic,q77,same_different,"d,d",same,same,1,1024
190,dyslexic,q84,matching,"n,m",m,m,1,1501
112,non-dyslexic,q23,same_different,"n,p",different,different,1,1529
182,non-dyslexic,q96,matching,"p,u,q",p,p,1,1379
300,non-dyslexic,q16,matching,"m,d,n",n,n,1,1571
645,non-dyslexic,q12,matching,"q,m,p",m,m,1,1195
630,non-dyslexic,q67,matching,"n,p",n,n,1,943
641,non-dyslexic,q95,same_different,"u,m",different,different,1,1230
574,non-dyslexic,q28,same_different,"n,d",different,different,1,947
308,non-dyslexic,q42,same_different,"b,b",same,same,1,1539
984,dyslexic,q23,same_different,"p,u",different,different,1,1894
662,dyslexic,q20,matching,"q,u,b",b,b,1,2315
324,non-dyslexic,q3,same_different,"m,m",same,different,0,1178
993,dyslexic,q4,matching,"m,u",u,u,1,1719
770,dyslexic,q41,same_different,"p,p",same,different,0,1895
850,non-dyslexic,q28,matching,"u,b,d",u,u,1,948
927,non-dyslexic,q25,matching,"u,p,d",u,u,1,1501
136,dyslexic,q5,matching,"b,p",b,b,1,2030
342,non-dyslexic,q6,same_different,"m,n",different,different,1,1282
914,dyslexic,q26,same_different,"p,u",different,same,0,2117
280,dyslexic,q36,same_different,"b,m",different,different,1,2044
563,dyslexic,q19,matching,"b,p",p,p,1,1484
30,non-dyslexic,q87,same_different,"b,b",same,same,1,1163
611,non-dyslexic,q81,matching,"p,d,m",p,m,0,1414
96,non-dyslexic,q90,matching,"n,u,q",u,u,1,1065
882,non-dyslexic,q34,matching,"u,p,q",p,p,1,1314
360,non-dyslexic,q22,matching,"m,b",b,b,1,992
570,non-dyslexic,q39,matching,"d,m,u",u,u,1,1391
68,dyslexic,q89,matching,"m,n,d",m,m,1,1668
954,non-dyslexic,q63,same_different,"m,m",same,same,1,1300
316,non-dyslexic,q9,same_different,"n,m",different,different,1,1471
677,dyslexic,q28,same_different,"m,n",different,same,0,2114
464,non-dyslexic,q50,matching,"p,m,u",m,m,1,1174
597,dyslexic,q66,matching,"b,p,m",b,b,1,2064
113,non-dyslexic,q4,same_different,"q,n",different,different,1,1294
391,non-dyslexic,q28,same_different,"q,q",same,same,1,1274
158,dyslexic,q86,same_different,"d,d",same,same,1,2262
674,non-dyslexic,q18,same_different,"d,n",different,different,1,1394
185,non-dyslexic,q55,matching,"d,q",d,d,1,1224
514,dyslexic,q70,matching,"n,p,b",b,b,1,2127
146,non-dyslexic,q68,matching,"m,u",m,m,1,1054
649,non-dyslexic,q75,matching,"m,b,q",b,b,1,1426
752,dyslexic,q46,matching,"n,m",m,n,0,1681
645,non-dyslexic,q22,same_different,"n,p",different,different,1,1217
85,dyslexic,q10,matching,"p,u,b",b,b,1,1729
757,dyslexic,q58,matching,"u,n,d",n,n,1,1948
352,non-dyslexic,q19,same_different,"u,q",different,different,1,1252
677,non-dyslexic,q82,same_different,"d,m",different,different,1,1263
840,dyslexic,q22,matching,"q,n,m",q,q,1,2221
486,dyslexic,q68,matching,"q,n,p",p,p,1,1466
940,non-dyslexic,q46,matching,"p,u,n",p,p,1,1498
473,non-dyslexic,q96,same_different,"n,u",different,different,1,1318
707,non-dyslexic,q41,same_different,"n,b",different,different,1,1034
107,non-dyslexic,q45,same_different,"n,n",same,same,1,908
962,non-dyslexic,q28,same_different,"n,n",same,same,1,1352
783,non-dyslexic,q73,same_different,"b,b",same,same,1,1040
465,non-dyslexic,q36,matching,"p,d,b",d,d,1,1290
341,non-dyslexic,q34,matching,"q,d",d,d,1,1330
148,non-dyslexic,q56,same_different,"m,m",same,same,1,1091
36,dyslexic,q74,matching,"q,d",q,u,0,1867
156,non-dyslexic,q51,same_different,"m,n",different,different,1,1349
865,non-dyslexic,q9,same_different,"b,q",different,different,1,1324
581,non-dyslexic,q46,matching,"b,n,u",n,n,1,1168
862,non-dyslexic,q99,matching,"m,b",b,b,1,1284
400,non-dyslexic,q81,matching,"n,d,u",n,n,1,1169
399,dyslexic,q70,matching,"b,u,p",b,b,1,2148
416,dyslexic,q84,matching,"n,m",n,b,0,2189
501,non-dyslexic,q61,same_different,"d,n",different,different,1,929
841,non-dyslexic,q59,same_different,"u,u",same,same,1,1043
610,non-dyslexic,q29,same_different,"u,u",same,same,1,1294
124,non-dyslexic,q74,same_different,"p,d",different,different,1,1159
124,dyslexic,q97,matching,"m,d,q",m,b,0,1561
811,non-dyslexic,q79,matching,"q,b",q,q,1,1071
668,non-dyslexic,q37,matching,"d,u",u,u,1,1282
961,dyslexic,q89,same_different,"m,d",different,different,1,1650
847,non-dyslexic,q45,matching,"d,b",d,d,1,1481
225,non-dyslexic,q81,same_different,"p,p",same,same,1,1412
181,dyslexic,q6,same_different,"n,n",same,same,1,1899
825,non-dyslexic,q59,same_different,"b,b",same,same,1,968
497,non-dyslexic,q10,same_different,"n,q",different,different,1,1194
694,non-dyslexic,q30,same_different,"p,p",same,same,1,1100
913,dyslexic,q61,matching,"d,m",m,m,1,1816
469,non-dyslexic,q81,matching,"d,b,m",d,d,1,1032
470,non-dyslexic,q98,matching,"u,n",u,u,1,1424
89,non-dyslexic,q67,matching,"u,q,p",u,u,1,1115
336,non-dyslexic,q29,same_different,"m,m",same,same,1,1468
788,non-dyslexic,q55,matching,"q,u",q,q,1,989
750,non-dyslexic,q28,same_different,"p,p",same,different,0,938
686,dyslexic,q91,matching,"q,u",q,m,0,1683
642,non-dyslexic,q82,same_different,"u,u",same,same,1,1275
34,dyslexic,q97,matching,"u,n",u,u,1,1931
955,dyslexic,q87,matching,"p,q,m",p,p,1,1744
573,non-dyslexic,q72,same_different,"d,d",same,same,1,1477
962,non-dyslexic,q90,same_different,"u,n",different,different,1,1201
697,non-dyslexic,q7,same_different,"p,p",same,same,1,1045
727,non-dyslexic,q69,matching,"u,n,b",u,u,1,1290
83,dyslexic,q23,matching,"p,b",p,p,1,2347
534,non-dyslexic,q3,matching,"q,p",p,p,1,895
194,dyslexic,q30,matching,"n,u,p",u,u,1,2248
863,non-dyslexic,q59,matching,"d,p,u",p,p,1,1292
866,dyslexic,q46,matching,"n,m",m,m,1,1760
710,non-dyslexic,q20,same_different,"d,d",same,same,1,1041
267,dyslexic,q27,same_different,"n,p",different,different,1,1997
999,dyslexic,q39,same_different,"b,q",different,same,0,2487
951,dyslexic,q1,matching,"q,p,m",m,m,1,2164
929,non-dyslexic,q44,same_different,"n,q",different,different,1,1393
316,dyslexic,q80,same_different,"q,q",same,same,1,2105
598,non-dyslexic,q99,matching,"m,q",m,q,0,1124
326,non-dyslexic,q66,same_different,"n,n",same,same,1,1331
396,dyslexic,q37,matching,"u,m,b",u,q,0,2265
823,non-dyslexic,q21,matching,"u,m",u,u,1,1231
889,non-dyslexic,q43,same_different,"m,m",same,same,1,1185
180,non-dyslexic,q91,same_different,"d,u",different,different,1,1312
843,non-dyslexic,q75,matching,"d,b,n",d,d,1,1314
670,non-dyslexic,q37,matching,"b,u",u,u,1,1021
764,dyslexic,q62,matching,"n,b,p",p,b,0,2331
167,non-dyslexic,q19,matching,"p,d",p,p,1,1391
934,non-dyslexic,q7,matching,"m,d",m,m,1,1110
331,non-dyslexic,q88,matching,"b,m,n",m,m,1,848
531,dyslexic,q100,matching,"b,d",b,b,1,2299
815,non-dyslexic,q79,same_different,"q,u",different,different,1,938
492,dyslexic,q89,matching,"d,n,p",d,b,0,1659
878,non-dyslexic,q89,same_different,"p,p",same,different,0,1411
782,non-dyslexic,q10,same_different,"u,q",different,different,1,918
813,non-dyslexic,q76,same_different,"q,b",different,different,1,1278
11,non-dyslexic,q16,same_different,"m,m",same,same,1,929
867,non-dyslexic,q36,matching,"m,u",m,m,1,1587
15,non-dyslexic,q92,same_different,"p,d",different,different,1,955
943,non-dyslexic,q91,matching,"q,n",q,q,1,1260
435,dyslexic,q30,matching,"q,b",q,q,1,1949
296,non-dyslexic,q6,same_different,"p,p",same,same,1,1294
1000,non-dyslexic,q29,matching,"u,b",b,q,0,986
691,non-dyslexic,q14,matching,"b,d",d,d,1,1093
948,non-dyslexic,q22,same_different,"p,p",same,same,1,1244
239,non-dyslexic,q93,matching,"u,n,q",n,n,1,1338
524,dyslexic,q99,matching,"q,u,d",d,b,0,1689
55,non-dyslexic,q64,same_different,"d,q",different,different,1,1269
639,dyslexic,q10,matching,"p,n",n,n,1,1805
352,non-dyslexic,q70,same_different,"u,b",different,different,1,1019
461,dyslexic,q49,matching,"d,m",m,d,0,2013
138,dyslexic,q50,matching,"n,m,u",u,u,1,2015
519,dyslexic,q34,matching,"u,p,n",u,u,1,1478
858,dyslexic,q95,same_different,"u,u",same,same,1,1844
422,dyslexic,q85,same_different,"d,u",different,different,1,2508
68,non-dyslexic,q15,matching,"b,q,n",n,n,1,1299
21,non-dyslexic,q76,same_different,"p,q",different,different,1,1025
103,non-dyslexic,q27,matching,"d,m,p",m,d,0,1470
868,non-dyslexic,q10,same_different,"p,p",same,different,0,1268
640,non-dyslexic,q12,same_different,"m,m",same,same,1,1464
438,dyslexic,q10,matching,"n,m,p",n,n,1,1816
528,non-dyslexic,q98,same_different,"b,n",different,different,1,1517
219,non-dyslexic,q96,matching,"m,n,b",b,b,1,1310
247,dyslexic,q88,matching,"p,b,d",b,b,1,1858
165,dyslexic,q77,same_different,"q,q",same,same,1,1730
476,non-dyslexic,q56,matching,"d,p",d,d,1,1252
564,dyslexic,q6,matching,"u,b",b,b,1,2303
923,non-dyslexic,q47,same_different,"q,n",different,different,1,1572
513,non-dyslexic,q67,matching,"m,b",b,b,1,1586
400,non-dyslexic,q96,same_different,"q,q",same,same,1,1193
419,dyslexic,q76,same_different,"q,q",same,different,0,1863
434,non-dyslexic,q32,matching,"q,n,p",n,n,1,1024
679,non-dyslexic,q7,same_different,"p,p",same,same,1,1346
125,non-dyslexic,q31,matching,"p,u,b",p,p,1,1076
647,dyslexic,q99,matching,"u,b,q",b,q,0,2242
898,non-dyslexic,q13,same_different,"n,p",different,different,1,1548
335,non-dyslexic,q4,same_different,"n,n",same,same,1,939
411,dyslexic,q40,matching,"d,u",d,u,0,1901
463,non-dyslexic,q95,same_different,"p,d",different,different,1,1138
87,non-dyslexic,q24,matching,"b,u",b,m,0,1070
719,non-dyslexic,q7,matching,"d,b,p",d,b,0,997
539,non-dyslexic,q59,matching,"d,p",p,p,1,1224
442,non-dyslexic,q77,same_different,"u,p",different,different,1,1088
812,dyslexic,q38,matching,"d,p,m",m,m,1,1489
481,dyslexic,q42,matching,"n,q,m",q,q,1,1985
54,dyslexic,q31,matching,"b,p",p,p,1,1975
380,dyslexic,q72,same_different,"m,m",same,same,1,2438
899,non-dyslexic,q12,matching,"d,p,b",p,p,1,1057
893,non-dyslexic,q36,matching,"m,p,u",p,p,1,1048
755,non-dyslexic,q98,same_different,"m,n",different,different,1,1031
56,dyslexic,q5,matching,"q,b,u",q,q,1,2269
497,non-dyslexic,q15,same_different,"b,b",same,same,1,1027
768,non-dyslexic,q35,same_different,"m,b",different,different,1,1245
253,non-dyslexic,q87,same_different,"p,p",same,different,0,1024
383,non-dyslexic,q14,matching,"q,n",n,n,1,1227
674,dyslexic,q6,matching,"d,b",b,b,1,1646
73,non-dyslexic,q78,matching,"d,u,q",d,d,1,1054
398,non-dyslexic,q37,same_different,"b,b",same,same,1,1292
618,dyslexic,q86,same_different,"u,p",different,different,1,2405
488,dyslexic,q77,matching,"m,d,q",q,q,1,1572
350,non-dyslexic,q87,same_different,"n,u",different,same,0,1500
663,non-dyslexic,q38,matching,"p,d,n",n,d,0,1444
303,non-dyslexic,q71,same_different,"b,b",same,same,1,1014
677,non-dyslexic,q33,matching,"u,m",u,u,1,1318
806,dyslexic,q51,same_different,"b,q",different,different,1,2186
466,non-dyslexic,q58,matching,"d,b",b,b,1,1019
548,dyslexic,q51,same_different,"b,d",different,different,1,1982
989,non-dyslexic,q93,matching,"n,u,q",u,u,1,941
196,dyslexic,q3,same_different,"u,u",same,same,1,2126
447,non-dyslexic,q69,same_different,"b,p",different,different,1,1237
120,dyslexic,q20,matching,"u,q",u,u,1,2083
53,dyslexic,q14,matching,"b,q,n",q,q,1,2298
958,non-dyslexic,q63,same_different,"n,b",different,different,1,1264
66,dyslexic,q83,matching,"m,n,p",n,n,1,1462
295,non-dyslexic,q61,matching,"m,n",n,u,0,1312
905,dyslexic,q92,matching,"u,q,d",d,d,1,2298
89,non-dyslexic,q17,same_different,"d,u",different,different,1,1351
311,dyslexic,q72,same_different,"b,p",different,different,1,1606
848,non-dyslexic,q65,same_different,"u,u",same,same,1,1062
576,dyslexic,q34,matching,"u,m",m,u,0,2425
619,non-dyslexic,q91,same_different,"q,u",different,different,1,1108
626,non-dyslexic,q14,same_different,"m,m",same,same,1,1102
161,non-dyslexic,q91,matching,"n,b,d",d,d,1,972
869,dyslexic,q54,same_different,"d,d",same,same,1,1555
382,non-dyslexic,q54,matching,"d,m",m,m,1,1050
424,non-dyslexic,q59,matching,"u,b",u,u,1,1224
791,dyslexic,q8,matching,"m,b",b,b,1,2481
718,non-dyslexic,q39,matching,"m,u,d",d,d,1,1149
640,non-dyslexic,q84,matching,"u,d,p",u,u,1,1241
743,non-dyslexic,q17,matching,"m,p,d",m,m,1,1503
265,dyslexic,q100,matching,"n,b",b,b,1,2009
127,dyslexic,q84,same_different,"q,p",different,different,1,1807
825,non-dyslexic,q75,same_different,"p,p",same,same,1,1558
144,non-dyslexic,q67,same_different,"b,p",different,different,1,1285
101,dyslexic,q55,matching,"q,d",d,d,1,1573
694,non-dyslexic,q76,matching,"n,q,u",u,q,0,1267
148,non-dyslexic,q63,matching,"n,d",d,d,1,1103
379,non-dyslexic,q16,matching,"m,p,b",b,b,1,1258
384,dyslexic,q63,same_different,"u,u",same,same,1,1527
911,dyslexic,q24,matching,"b,u,q",u,u,1,2094
922,dyslexic,q49,matching,"u,d",d,u,0,1897
888,non-dyslexic,q12,matching,"p,m,b",b,b,1,1249
91,non-dyslexic,q91,same_different,"m,n",different,different,1,1539
127,non-dyslexic,q11,same_different,"m,u",different,different,1,1516
194,non-dyslexic,q65,same_different,"b,n",different,different,1,889
806,dyslexic,q91,matching,"q,m,b",m,b,0,1859
185,non-dyslexic,q68,matching,"b,u",b,b,1,1052
787,dyslexic,q40,matching,"m,p",m,m,1,1535
400,dyslexic,q19,matching,"u,b,n",u,u,1,2161
243,non-dyslexic,q97,matching,"p,q",q,q,1,933
649,dyslexic,q3,matching,"d,m",d,d,1,1930
86,non-dyslexic,q65,same_different,"u,u",same,different,0,1188
976,non-dyslexic,q72,matching,"u,m,p",p,b,0,984
280,non-dyslexic,q88,matching,"m,u",u,u,1,1490
72,dyslexic,q51,same_different,"u,d",different,same,0,2409
216,non-dyslexic,q41,matching,"p,d,u",d,d,1,1140
936,non-dyslexic,q83,same_different,"m,m",same,same,1,1082
570,non-dyslexic,q91,matching,"u,n",u,u,1,1427
127,dyslexic,q49,matching,"b,q",q,m,0,1465
761,dyslexic,q36,matching,"u,n,d",u,p,0,1508
505,non-dyslexic,q91,same_different,"b,d",different,different,1,984
583,non-dyslexic,q22,same_different,"n,u",different,different,1,1422
67,non-dyslexic,q96,same_different,"d,p",different,different,1,1521
802,dyslexic,q87,same_different,"n,u",different,different,1,2089
3,non-dyslexic,q83,same_different,"u,u",same,different,0,1111
697,non-dyslexic,q64,matching,"b,p",p,p,1,1124
402,dyslexic,q11,same_different,"n,d",different,different,1,1539
202,dyslexic,q40,same_different,"n,n",same,same,1,2233
607,non-dyslexic,q43,matching,"d,p,b",p,p,1,1060
795,non-dyslexic,q57,same_different,"n,q",different,different,1,870
387,dyslexic,q89,same_different,"u,u",same,different,0,1533
626,non-dyslexic,q9,same_different,"n,b",different,different,1,1292
99,non-dyslexic,q53,same_different,"u,m",different,different,1,1362
476,non-dyslexic,q80,same_different,"p,n",different,different,1,1396
337,non-dyslexic,q14,same_different,"b,m",different,different,1,1144
130,non-dyslexic,q33,matching,"d,u,n",d,d,1,1268
447,non-dyslexic,q84,matching,"d,q",q,q,1,1192
994,dyslexic,q76,same_different,"b,d",different,same,0,2292
433,dyslexic,q26,same_different,"u,u",same,same,1,2288
479,non-dyslexic,q43,matching,"p,d,b",d,d,1,969
225,non-dyslexic,q82,same_different,"n,n",same,same,1,1480
787,non-dyslexic,q43,matching,"u,b",b,b,1,1173
569,dyslexic,q38,matching,"b,u,d",b,b,1,1691
737,dyslexic,q71,same_different,"d,d",same,different,0,2357
22,non-dyslexic,q18,matching,"d,p,q",d,d,1,1350
176,non-dyslexic,q80,matching,"d,u",d,d,1,1364
384,dyslexic,q55,same_different,"b,m",different,same,0,1739
336,dyslexic,q81,matching,"d,n,b",n,m,0,1508
521,dyslexic,q83,matching,"d,p,n",n,n,1,2258
486,dyslexic,q52,same_different,"d,u",different,different,1,1741
224,dyslexic,q49,same_different,"u,u",same,same,1,2190
303,non-dyslexic,q46,same_different,"m,m",same,same,1,1351
479,non-dyslexic,q48,matching,"b,d,q",b,b,1,968
924,dyslexic,q65,same_different,"u,p",different,different,1,1565
40,non-dyslexic,q43,same_different,"n,n",same,same,1,1129
723,non-dyslexic,q18,matching,"u,p,q",p,p,1,932
670,non-dyslexic,q98,same_different,"u,u",same,same,1,1135
240,non-dyslexic,q71,matching,"u,b,p",u,u,1,1280
450,non-dyslexic,q72,same_different,"p,d",different,different,1,936
830,non-dyslexic,q46,matching,"n,q,m",q,q,1,968
805,dyslexic,q18,same_different,"p,m",different,different,1,2168
